region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
5,5604,Valparaíso,El Quisco,employment_agriculture_forestry,1.36,percent,very low
5,5604,Valparaíso,El Quisco,employment_construction,11.3,percent,very high
5,5604,Valparaíso,El Quisco,employment_electricity_gas,1.21,percent,high
5,5604,Valparaíso,El Quisco,employment_in_transport_and_logistics,5.5,percent,medium
5,5604,Valparaíso,El Quisco,employment_manufacturing,6.74,percent,medium
5,5604,Valparaíso,El Quisco,employment_mining,0.77,percent,low
5,5604,Valparaíso,El Quisco,employment_water_waste,0.73,percent,low
5,5604,Valparaíso,El Quisco,fixed_internet_household_share,51.91,percent,high
5,5604,Valparaíso,El Quisco,home_ownership,58.44,percent,very low
5,5604,Valparaíso,El Quisco,indigenous_identification_rate,8.46,percent,medium
5,5604,Valparaíso,El Quisco,literacy_rate,96.74,percent,very high
5,5604,Valparaíso,El Quisco,mean_years_schooling,10.62,years,very high
5,5604,Valparaíso,El Quisco,population,18896.0,persons,medium
5,5604,Valparaíso,El Quisco,renter_share,21.12,percent,high
5,5605,Valparaíso,El Tabo,disability_prevalence,15.52,percent,very high
5,5605,Valparaíso,El Tabo,electricity_access_rate,99.61,percent,high
5,5605,Valparaíso,El Tabo,employment_agriculture_forestry,1.1,percent,very low
5,5605,Valparaíso,El Tabo,employment_construction,12.24,percent,very high
5,5605,Valparaíso,El Tabo,employment_electricity_gas,0.96,percent,medium
5,5605,Valparaíso,El Tabo,employment_in_transport_and_logistics,6.57,percent,high
5,5605,Valparaíso,El Tabo,employment_manufacturing,6.59,percent,medium
5,5605,Valparaíso,El Tabo,employment_mining,0.99,percent,low
5,5605,Valparaíso,El Tabo,employment_water_waste,0.72,percent,low
5,5605,Valparaíso,El Tabo,fixed_internet_household_share,44.35,percent,medium
5,5605,Valparaíso,El Tabo,home_ownership,66.5,percent,low
5,5605,Valparaíso,El Tabo,indigenous_identification_rate,7.35,percent,medium
5,5605,Valparaíso,El Tabo,literacy_rate,96.58,percent,very high
5,5605,Valparaíso,El Tabo,mean_years_schooling,10.29,years,very high
5,5605,Valparaíso,El Tabo,population,16222.0,persons,medium
5,5605,Valparaíso,El Tabo,renter_share,14.29,percent,medium
5,5606,Valparaíso,Santo Domingo,disability_prevalence,8.21,percent,very low
5,5606,Valparaíso,Santo Domingo,electricity_access_rate,99.45,percent,medium
5,5606,Valparaíso,Santo Domingo,employment_agriculture_forestry,10.51,percent,low
5,5606,Valparaíso,Santo Domingo,employment_construction,7.13,percent,low
5,5606,Valparaíso,Santo Domingo,employment_electricity_gas,0.58,percent,very low
5,5606,Valparaíso,Santo Domingo,employment_in_transport_and_logistics,10.2,percent,very high
5,5606,Valparaíso,Santo Domingo,employment_manufacturing,5.25,percent,low
5,5606,Valparaíso,Santo Domingo,employment_mining,1.09,percent,low
5,5606,Valparaíso,Santo Domingo,employment_water_waste,1.09,percent,high
5,5606,Valparaíso,Santo Domingo,fixed_internet_household_share,52.58,percent,high
5,5606,Valparaíso,Santo Domingo,home_ownership,71.83,percent,high
5,5606,Valparaíso,Santo Domingo,indigenous_identification_rate,6.07,percent,low
5,5606,Valparaíso,Santo Domingo,literacy_rate,95.94,percent,high
5,5606,Valparaíso,Santo Domingo,mean_years_schooling,10.71,years,very high
5,5606,Valparaíso,Santo Domingo,population,13149.0,persons,low
5,5606,Valparaíso,Santo Domingo,renter_share,12.36,percent,low
5,5701,Valparaíso,San Felipe,disability_prevalence,11.89,percent,low
5,5701,Valparaíso,San Felipe,electricity_access_rate,99.13,percent,low
5,5701,Valparaíso,San Felipe,employment_agriculture_forestry,17.0,percent,medium
5,5701,Valparaíso,San Felipe,employment_construction,5.74,percent,very low
5,5701,Valparaíso,San Felipe,employment_electricity_gas,0.83,percent,low
5,5701,Valparaíso,San Felipe,employment_in_transport_and_logistics,5.63,percent,medium
5,5701,Valparaíso,San Felipe,employment_manufacturing,6.32,percent,low
5,5701,Valparaíso,San Felipe,employment_mining,5.08,percent,very high
5,5701,Valparaíso,San Felipe,employment_water_waste,0.9,percent,medium
5,5701,Valparaíso,San Felipe,fixed_internet_household_share,60.11,percent,high
5,5701,Valparaíso,San Felipe,home_ownership,59.77,percent,very low
5,5701,Valparaíso,San Felipe,indigenous_identification_rate,5.11,percent,low
5,5701,Valparaíso,San Felipe,literacy_rate,95.78,percent,high
5,5701,Valparaíso,San Felipe,mean_years_schooling,10.14,years,high
5,5701,Valparaíso,San Felipe,population,79677.0,persons,high
5,5701,Valparaíso,San Felipe,renter_share,28.58,percent,very high
5,5702,Valparaíso,Catemu,disability_prevalence,12.88,percent,medium
5,5702,Valparaíso,Catemu,electricity_access_rate,99.4,percent,medium
5,5702,Valparaíso,Catemu,employment_agriculture_forestry,24.42,percent,high
5,5702,Valparaíso,Catemu,employment_construction,7.23,percent,low
5,5702,Valparaíso,Catemu,employment_electricity_gas,1.21,percent,high
5,5702,Valparaíso,Catemu,employment_in_transport_and_logistics,5.55,percent,medium
5,5702,Valparaíso,Catemu,employment_manufacturing,6.08,percent,low
5,5702,Valparaíso,Catemu,employment_mining,13.69,percent,very high
5,5702,Valparaíso,Catemu,employment_water_waste,1.11,percent,high
5,5702,Valparaíso,Catemu,fixed_internet_household_share,22.53,percent,low
5,5702,Valparaíso,Catemu,home_ownership,73.73,percent,very high
5,5702,Valparaíso,Catemu,indigenous_identification_rate,4.65,percent,very low
5,5702,Valparaíso,Catemu,literacy_rate,94.42,percent,medium
5,5702,Valparaíso,Catemu,mean_years_schooling,9.08,years,low
5,5702,Valparaíso,Catemu,population,13755.0,persons,low
5,5702,Valparaíso,Catemu,renter_share,13.02,percent,low
5,5703,Valparaíso,Llaillay,disability_prevalence,12.65,percent,medium
5,5703,Valparaíso,Llaillay,electricity_access_rate,99.53,percent,medium
5,5703,Valparaíso,Llaillay,employment_agriculture_forestry,21.13,percent,high
5,5703,Valparaíso,Llaillay,employment_construction,7.2,percent,low
5,5703,Valparaíso,Llaillay,employment_electricity_gas,0.93,percent,medium
5,5703,Valparaíso,Llaillay,employment_in_transport_and_logistics,6.36,percent,high
5,5703,Valparaíso,Llaillay,employment_manufacturing,9.64,percent,high
5,5703,Valparaíso,Llaillay,employment_mining,6.56,percent,very high
5,5703,Valparaíso,Llaillay,employment_water_waste,1.45,percent,very high
5,5703,Valparaíso,Llaillay,fixed_internet_household_share,48.39,percent,high
5,5703,Valparaíso,Llaillay,home_ownership,69.26,percent,medium
5,5703,Valparaíso,Llaillay,indigenous_identification_rate,5.25,percent,low
5,5703,Valparaíso,Llaillay,literacy_rate,94.46,percent,medium
5,5703,Valparaíso,Llaillay,mean_years_schooling,9.35,years,medium
5,5703,Valparaíso,Llaillay,population,25442.0,persons,medium
5,5703,Valparaíso,Llaillay,renter_share,17.21,percent,high
5,5704,Valparaíso,Panquehue,disability_prevalence,10.05,percent,very low
5,5704,Valparaíso,Panquehue,electricity_access_rate,99.75,percent,high
5,5704,Valparaíso,Panquehue,employment_agriculture_forestry,35.85,percent,very high
5,5704,Valparaíso,Panquehue,employment_construction,5.88,percent,very low
5,5704,Valparaíso,Panquehue,employment_electricity_gas,0.7,percent,low
5,5704,Valparaíso,Panquehue,employment_in_transport_and_logistics,5.21,percent,medium
5,5704,Valparaíso,Panquehue,employment_manufacturing,5.17,percent,low
5,5704,Valparaíso,Panquehue,employment_mining,4.51,percent,high
5,5704,Valparaíso,Panquehue,employment_water_waste,0.74,percent,low
5,5704,Valparaíso,Panquehue,fixed_internet_household_share,40.03,percent,medium
5,5704,Valparaíso,Panquehue,home_ownership,69.64,percent,medium
5,5704,Valparaíso,Panquehue,indigenous_identification_rate,3.7,percent,very low
5,5704,Valparaíso,Panquehue,literacy_rate,95.03,percent,medium
5,5704,Valparaíso,Panquehue,mean_years_schooling,9.28,years,medium
5,5704,Valparaíso,Panquehue,population,7266.0,persons,very low
5,5704,Valparaíso,Panquehue,renter_share,11.59,percent,low
5,5705,Valparaíso,Putaendo,disability_prevalence,13.45,percent,medium
5,5705,Valparaíso,Putaendo,electricity_access_rate,99.4,percent,medium
5,5705,Valparaíso,Putaendo,employment_agriculture_forestry,19.14,percent,high
5,5705,Valparaíso,Putaendo,employment_construction,7.99,percent,low
5,5705,Valparaíso,Putaendo,employment_electricity_gas,0.6,percent,very low
5,5705,Valparaíso,Putaendo,employment_in_transport_and_logistics,5.36,percent,medium
5,5705,Valparaíso,Putaendo,employment_manufacturing,6.61,percent,medium
5,5705,Valparaíso,Putaendo,employment_mining,5.4,percent,very high
5,5705,Valparaíso,Putaendo,employment_water_waste,1.83,percent,very high
5,5705,Valparaíso,Putaendo,fixed_internet_household_share,37.55,percent,medium
5,5705,Valparaíso,Putaendo,home_ownership,68.83,percent,medium
5,5705,Valparaíso,Putaendo,indigenous_identification_rate,6.43,percent,low
5,5705,Valparaíso,Putaendo,literacy_rate,95.13,percent,medium
5,5705,Valparaíso,Putaendo,mean_years_schooling,9.71,years,high
5,5705,Valparaíso,Putaendo,population,17057.0,persons,medium
5,5705,Valparaíso,Putaendo,renter_share,12.06,percent,low
5,5706,Valparaíso,Santa María,disability_prevalence,12.24,percent,medium
5,5706,Valparaíso,Santa María,electricity_access_rate,99.62,percent,high
5,5706,Valparaíso,Santa María,employment_agriculture_forestry,30.42,percent,very high
5,5706,Valparaíso,Santa María,employment_construction,5.42,percent,very low
5,5706,Valparaíso,Santa María,employment_electricity_gas,0.62,percent,very low
5,5706,Valparaíso,Santa María,employment_in_transport_and_logistics,5.63,percent,medium
5,5706,Valparaíso,Santa María,employment_manufacturing,4.47,percent,very low
5,5706,Valparaíso,Santa María,employment_mining,4.78,percent,very high
5,5706,Valparaíso,Santa María,employment_water_waste,0.69,percent,low
5,5706,Valparaíso,Santa María,fixed_internet_household_share,45.77,percent,medium
5,5706,Valparaíso,Santa María,home_ownership,70.93,percent,high
5,5706,Valparaíso,Santa María,indigenous_identification_rate,5.45,percent,low
5,5706,Valparaíso,Santa María,literacy_rate,95.06,percent,medium
5,5706,Valparaíso,Santa María,mean_years_schooling,9.43,years,medium
5,5706,Valparaíso,Santa María,population,15120.0,persons,medium
5,5706,Valparaíso,Santa María,renter_share,12.97,percent,low
5,5801,Valparaíso,Quilpué,disability_prevalence,10.85,percent,low
5,5801,Valparaíso,Quilpué,electricity_access_rate,99.33,percent,medium
5,5801,Valparaíso,Quilpué,employment_agriculture_forestry,0.95,percent,very low
5,5801,Valparaíso,Quilpué,employment_construction,8.96,percent,medium
5,5801,Valparaíso,Quilpué,employment_electricity_gas,1.37,percent,very high
5,5801,Valparaíso,Quilpué,employment_in_transport_and_logistics,7.62,percent,very high
5,5801,Valparaíso,Quilpué,employment_manufacturing,6.98,percent,medium
5,5801,Valparaíso,Quilpué,employment_mining,2.89,percent,high
5,5801,Valparaíso,Quilpué,employment_water_waste,0.84,percent,medium
5,5801,Valparaíso,Quilpué,fixed_internet_household_share,74.74,percent,very high
5,5801,Valparaíso,Quilpué,home_ownership,62.68,percent,low
5,5801,Valparaíso,Quilpué,indigenous_identification_rate,4.93,percent,low
5,5801,Valparaíso,Quilpué,literacy_rate,97.04,percent,very high
5,5801,Valparaíso,Quilpué,mean_years_schooling,11.25,years,very high
5,5801,Valparaíso,Quilpué,population,161636.0,persons,very high
5,5801,Valparaíso,Quilpué,renter_share,24.82,percent,very high
5,5802,Valparaíso,Limache,disability_prevalence,11.93,percent,low
5,5802,Valparaíso,Limache,electricity_access_rate,99.5,percent,medium
5,5802,Valparaíso,Limache,employment_agriculture_forestry,9.07,percent,low
5,5802,Valparaíso,Limache,employment_construction,8.9,percent,medium
5,5802,Valparaíso,Limache,employment_electricity_gas,1.12,percent,high
5,5802,Valparaíso,Limache,employment_in_transport_and_logistics,7.1,percent,high
5,5802,Valparaíso,Limache,employment_manufacturing,6.77,percent,medium
5,5802,Valparaíso,Limache,employment_mining,3.0,percent,high
5,5802,Valparaíso,Limache,employment_water_waste,1.13,percent,high
5,5802,Valparaíso,Limache,fixed_internet_household_share,59.33,percent,high
5,5802,Valparaíso,Limache,home_ownership,67.53,percent,medium
5,5802,Valparaíso,Limache,indigenous_identification_rate,4.31,percent,very low
5,5802,Valparaíso,Limache,literacy_rate,96.16,percent,very high
5,5802,Valparaíso,Limache,mean_years_schooling,10.31,years,very high
5,5802,Valparaíso,Limache,population,55481.0,persons,high
5,5802,Valparaíso,Limache,renter_share,17.95,percent,high
5,5803,Valparaíso,Olmué,disability_prevalence,12.58,percent,medium
5,5803,Valparaíso,Olmué,electricity_access_rate,98.22,percent,very low
5,5803,Valparaíso,Olmué,employment_agriculture_forestry,8.06,percent,low
5,5803,Valparaíso,Olmué,employment_construction,11.34,percent,very high
5,5803,Valparaíso,Olmué,employment_electricity_gas,1.12,percent,high
5,5803,Valparaíso,Olmué,employment_in_transport_and_logistics,6.62,percent,high
5,5803,Valparaíso,Olmué,employment_manufacturing,5.91,percent,low
5,5803,Valparaíso,Olmué,employment_mining,2.57,percent,high
5,5803,Valparaíso,Olmué,employment_water_waste,1.29,percent,very high
5,5803,Valparaíso,Olmué,fixed_internet_household_share,39.79,percent,medium
5,5803,Valparaíso,Olmué,home_ownership,69.68,percent,medium
5,5803,Valparaíso,Olmué,indigenous_identification_rate,3.97,percent,very low
5,5803,Valparaíso,Olmué,literacy_rate,94.88,percent,medium
5,5803,Valparaíso,Olmué,mean_years_schooling,10.0,years,high
5,5803,Valparaíso,Olmué,population,19775.0,persons,medium
5,5803,Valparaíso,Olmué,renter_share,10.68,percent,low
5,5804,Valparaíso,Villa Alemana,disability_prevalence,10.15,percent,very low
5,5804,Valparaíso,Villa Alemana,electricity_access_rate,99.83,percent,very high
5,5804,Valparaíso,Villa Alemana,employment_agriculture_forestry,0.85,percent,very low
5,5804,Valparaíso,Villa Alemana,employment_construction,8.82,percent,medium
5,5804,Valparaíso,Villa Alemana,employment_electricity_gas,1.31,percent,high
5,5804,Valparaíso,Villa Alemana,employment_in_transport_and_logistics,8.15,percent,very high
5,5804,Valparaíso,Villa Alemana,employment_manufacturing,7.14,percent,medium
5,5804,Valparaíso,Villa Alemana,employment_mining,3.17,percent,high
5,5804,Valparaíso,Villa Alemana,employment_water_waste,0.82,percent,medium
5,5804,Valparaíso,Villa Alemana,fixed_internet_household_share,78.64,percent,very high
5,5804,Valparaíso,Villa Alemana,home_ownership,67.95,percent,medium
5,5804,Valparaíso,Villa Alemana,indigenous_identification_rate,5.27,percent,low
5,5804,Valparaíso,Villa Alemana,literacy_rate,96.97,percent,very high
5,5804,Valparaíso,Villa Alemana,mean_years_schooling,11.04,years,very high
5,5804,Valparaíso,Villa Alemana,population,139075.0,persons,very high
5,5804,Valparaíso,Villa Alemana,renter_share,21.85,percent,high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,disability_prevalence,11.84,percent,low
6,6101,Libertador General Bernardo O'Higgins,Rancagua,electricity_access_rate,99.89,percent,very high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_agriculture_forestry,4.17,percent,low
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_construction,7.03,percent,low
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_electricity_gas,1.1,percent,high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_in_transport_and_logistics,6.0,percent,medium
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_manufacturing,7.96,percent,medium
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_mining,9.87,percent,very high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,employment_water_waste,0.84,percent,medium
6,6101,Libertador General Bernardo O'Higgins,Rancagua,fixed_internet_household_share,71.76,percent,very high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,home_ownership,61.45,percent,low
6,6101,Libertador General Bernardo O'Higgins,Rancagua,indigenous_identification_rate,5.75,percent,low
6,6101,Libertador General Bernardo O'Higgins,Rancagua,literacy_rate,96.09,percent,very high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,mean_years_schooling,10.49,years,very high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,population,254165.0,persons,very high
6,6101,Libertador General Bernardo O'Higgins,Rancagua,renter_share,29.25,percent,very high
6,6102,Libertador General Bernardo O'Higgins,Codegua,disability_prevalence,12.23,percent,medium
6,6102,Libertador General Bernardo O'Higgins,Codegua,electricity_access_rate,99.67,percent,high
6,6102,Libertador General Bernardo O'Higgins,Codegua,employment_agriculture_forestry,27.88,percent,very high
6,6102,Libertador General Bernardo O'Higgins,Codegua,employment_construction,6.56,percent,very low
6,6102,Libertador General Bernardo O'Higgins,Codegua,employment_electricity_gas,0.9,percent,medium
6,6102,Libertador General Bernardo O'Higgins,Codegua,employment_in_transport_and_logistics,5.14,percent,low
