funding_id,project_id,funder_id,opportunity_id,source_label,amount,amount_unit,paid_amount,cycle,source_dataset
pf-06414,conaf-bn-1421947,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,91.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06415,conaf-bn-1439136,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,7.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06416,conaf-bn-1257122,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.5,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06417,conaf-bn-1413159,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,30.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06418,conaf-bn-1411904,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,74.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06419,conaf-bn-1526634,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.5,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06420,conaf-bn-1450838,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,52.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06421,conaf-bn-1422482,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,23.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06422,conaf-bn-1420964,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,26.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06423,conaf-bn-1450798,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,22.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06424,conaf-bn-1416979,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,216.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06425,conaf-bn-1444394,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06426,conaf-bn-1418263,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,61.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06427,conaf-bn-1418758,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,18.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06428,conaf-bn-1417379,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06429,conaf-bn-1420105,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06430,conaf-bn-1441994,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06431,conaf-bn-1449446,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06432,conaf-bn-1263173,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,21.3,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06433,conaf-bn-1441193,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,186.2,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06434,conaf-bn-1524251,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.5,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06435,conaf-bn-1412525,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,111.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06436,conaf-bn-1450169,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,93.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06437,conaf-bn-1514770,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,19.9,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06438,conaf-bn-1259106,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.0,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06439,conaf-bn-1437927,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06440,conaf-bn-1189377,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,668.8,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06441,conaf-bn-1445334,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,52.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06442,conaf-bn-1527347,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,109.8,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06443,conaf-bn-1414338,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,161.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06444,conaf-bn-1416308,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,111.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06445,conaf-bn-1411427,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06446,conaf-bn-1446984,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06447,conaf-bn-1443364,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06448,conaf-bn-1450027,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,85.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06449,conaf-bn-1451173,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,90.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06450,conaf-bn-1420859,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,251.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06451,conaf-bn-1410414,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06452,conaf-bn-1440615,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,32.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06453,conaf-bn-1527887,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,135.3,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06454,conaf-bn-1440630,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,420.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06455,conaf-bn-1418693,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,299.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06456,conaf-bn-1421047,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,143.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06457,conaf-bn-1422677,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,44.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06458,conaf-bn-1411439,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06459,conaf-bn-1411831,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,69.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06460,conaf-bn-1414781,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06461,conaf-bn-1409058,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,199.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06462,conaf-bn-1185564,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,38.9,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06463,conaf-bn-1448054,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,24.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06464,conaf-bn-1409701,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,29.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06465,conaf-bn-1442369,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,65.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06466,conaf-bn-1409577,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,7.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06467,conaf-bn-1422318,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,99.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06468,conaf-bn-1422515,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,105.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06469,conaf-bn-1408761,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,38.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06470,conaf-bn-1198022,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,330.2,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06471,conaf-bn-1442961,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.2,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06472,conaf-bn-1255132,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,134.0,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06473,conaf-bn-1444408,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06474,conaf-bn-1445864,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,82.2,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06475,conaf-bn-1409340,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,23.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06476,conaf-bn-1412808,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,24.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06477,conaf-bn-1418863,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,26.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06478,conaf-bn-1442388,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06479,conaf-bn-1438433,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,220.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06480,conaf-bn-1263527,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,480.6,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06481,conaf-bn-1443257,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,83.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06482,conaf-bn-1413348,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,11.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06483,conaf-bn-1418992,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,329.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06484,conaf-bn-1227091,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,240.2,UTM,,2017,cl-conaf/cl-conaf-bn-awards
pf-06485,conaf-bn-1418082,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06486,conaf-bn-1440073,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,14.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06487,conaf-bn-1444747,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,118.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06488,conaf-bn-1513596,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,22.0,UTM,,2025,cl-conaf/cl-conaf-bn-awards
pf-06489,conaf-bn-1418050,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06490,conaf-bn-1418139,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,51.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06491,conaf-bn-1448533,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,128.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06492,conaf-bn-1437909,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06493,conaf-bn-1411488,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,239.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06494,conaf-bn-1444462,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06495,conaf-bn-1421763,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,82.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06496,conaf-bn-1418607,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,384.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06497,conaf-bn-1438551,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,55.7,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06498,conaf-bn-1446583,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,62.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06499,conaf-bn-1443896,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,39.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06500,conaf-bn-1417686,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,102.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06501,conaf-bn-1448853,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,237.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06502,conaf-bn-1444446,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,146.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06503,conaf-bn-1417010,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,27.2,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06504,conaf-bn-1439030,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,46.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06505,conaf-bn-1442326,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,32.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06506,conaf-bn-1410115,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,100.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06507,conaf-bn-1415384,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,12.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06508,conaf-bn-1419110,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,122.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06509,conaf-bn-1451087,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,425.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06510,conaf-bn-1447666,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,148.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06511,conaf-bn-1450378,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,22.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06512,conaf-bn-1440829,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,50.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06513,conaf-bn-1440905,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,95.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06514,conaf-bn-1444568,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,15.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06515,conaf-bn-1441451,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,155.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06516,conaf-bn-1440620,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,66.1,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06517,conaf-bn-1418112,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,76.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06518,conaf-bn-1422620,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,169.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06519,conaf-bn-1417404,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06520,conaf-bn-1412872,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,24.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06521,conaf-bn-1193058,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.9,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06522,conaf-bn-1410744,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,21.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06523,conaf-bn-1412601,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,70.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06524,conaf-bn-1416156,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,14.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06525,conaf-bn-1412652,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,25.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06526,conaf-bn-1443378,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06527,conaf-bn-1440775,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,111.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06528,conaf-bn-1422304,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,129.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06529,conaf-bn-1443284,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06530,conaf-bn-1417504,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06531,conaf-bn-1265368,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,50.8,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06532,conaf-bn-1417537,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06533,conaf-bn-1420166,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,365.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06534,conaf-bn-1421720,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06535,conaf-bn-1420039,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,55.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06536,conaf-bn-1412116,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,29.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06537,conaf-bn-1414438,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,113.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06538,conaf-bn-1259200,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,76.8,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06539,conaf-bn-1450588,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.5,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06540,conaf-bn-1450710,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06541,conaf-bn-1420198,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,195.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06542,conaf-bn-1408812,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,3.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06543,conaf-bn-1416680,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,111.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06544,conaf-bn-1418839,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,15.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06545,conaf-bn-1410121,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,64.6,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06546,conaf-bn-1258469,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,69.0,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-06547,conaf-bn-1450277,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,155.2,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06548,conaf-bn-1409364,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,73.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06549,conaf-bn-1419582,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,164.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06550,conaf-bn-1409927,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06551,conaf-bn-1228215,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,37.0,UTM,,2017,cl-conaf/cl-conaf-bn-awards
pf-06552,conaf-bn-1422291,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,76.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06553,conaf-bn-1441456,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,83.4,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06554,conaf-bn-1445734,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,63.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06555,conaf-bn-1446508,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,37.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06556,conaf-bn-1411217,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06557,conaf-bn-1415173,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,522.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06558,conaf-bn-1411393,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,14.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06559,conaf-bn-1418534,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,515.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06560,conaf-bn-1437918,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06561,conaf-bn-1422943,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,71.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06562,conaf-bn-1420973,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,46.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06563,conaf-bn-1411356,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06564,conaf-bn-1409600,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,46.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06565,conaf-bn-1414376,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,301.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06566,conaf-bn-1419502,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,75.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06567,conaf-bn-1414997,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,1.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06568,conaf-bn-1450739,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,25.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06569,conaf-bn-1443496,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.3,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06570,conaf-bn-1447791,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.8,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06571,conaf-bn-1409909,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06572,conaf-bn-1442278,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06573,conaf-bn-1409202,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,180.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06574,conaf-bn-1422729,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,84.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06575,conaf-bn-1229896,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.2,UTM,,2017,cl-conaf/cl-conaf-bn-awards
pf-06576,conaf-bn-1420091,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06577,conaf-bn-1409992,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,46.3,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06578,conaf-bn-1418354,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,29.8,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06579,conaf-bn-1443776,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,32.6,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06580,conaf-bn-1450372,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,33.9,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06581,conaf-bn-1420475,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,70.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06582,conaf-bn-1450788,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,222.0,UTM,,2023,cl-conaf/cl-conaf-bn-awards
pf-06583,conaf-bn-1413139,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,6.4,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06584,conaf-bn-1198308,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,58.0,UTM,,2016,cl-conaf/cl-conaf-bn-awards
pf-06585,conaf-bn-1417219,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,337.9,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06586,conaf-bn-1420045,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,99.1,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-06587,conaf-bn-1420653,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,273.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
