project_id,project_name,action_id,sector,jurisdiction,lifecycle_stage,evaluation_verdict,cost_total,amount_committed,amount_paid,amount_unit,duration_months,beneficiaries_total,owner_formulator,match_label,source_dataset,n_funding_sources,route
conaf-bn-1183795,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,84.5,84.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1186245,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,63.4,63.4,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1199046,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,148.9,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1187865,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,55.0,55.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1193005,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,244.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1224398,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,133.8,133.8,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195872,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,73.9,73.9,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1193880,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,47.3,47.3,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195224,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,14.6,14.6,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1189270,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,12.0,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1185503,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,25.7,25.7,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1194202,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,122.4,122.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1185703,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,97.2,97.2,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1327355,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,6.6,6.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1219770,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,121.1,121.1,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1230184,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,10.6,10.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1190415,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,46.2,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1223354,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,27.1,27.1,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1192726,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,437.0,437.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1191167,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,14.0,14.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1218250,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,40.6,40.6,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1216810,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,122.7,122.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1194732,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,306.0,306.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1198687,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,176.1,176.1,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1253852,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,6.4,6.4,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1185895,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,22.4,22.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1216966,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,42.3,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1218645,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,114.9,114.9,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1189840,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,17.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1218607,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,53.3,53.3,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1198591,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,27.3,27.3,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1219938,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,315.2,315.2,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1194451,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,84.5,84.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1264594,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,1450.6,1450.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1222609,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,8.8,8.8,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1185732,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,191.8,191.8,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1186881,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,18.8,18.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1317506,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,11.8,11.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1184772,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,17.5,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1229813,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,71.5,71.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1183329,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,29.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1193859,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,13.1,13.1,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1193327,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,64.0,64.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1186111,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,306.0,306.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1187991,"Manejo bosque nativo, La Araucanía",ipcc_0052,afolu,La Araucanía,executed,,,20.2,20.2,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1187980,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,33.0,33.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188875,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,111.7,111.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1255505,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,12.5,12.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1185683,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,95.4,95.4,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1184270,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,5.0,5.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188851,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,29.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195845,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,300.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1189308,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,7.2,7.2,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195554,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,13.9,13.9,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1197945,"Manejo bosque nativo, Los Lagos",ipcc_0052,afolu,Los Lagos,executed,,,63.6,63.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1198865,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,403.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188000,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,13.5,13.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188020,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,9.0,9.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1192513,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,executed,,,56.3,56.3,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1186498,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,30.7,30.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1186439,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,12.7,12.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1197362,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,84.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1190738,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,117.1,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195389,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,47.1,47.1,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1187398,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,12.8,12.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1199535,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,70.4,70.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1187212,"Manejo bosque nativo, Valparaíso",ipcc_0054,afolu,Valparaíso,executed,,,116.5,116.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195661,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,10.2,10.2,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1189608,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,executed,,,27.3,27.3,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1189583,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,executed,,,27.3,27.3,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1447157,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,122.7,122.7,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188767,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,120.4,120.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1194738,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,110.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1194551,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,105.6,105.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188622,"Manejo bosque nativo, Biobío",ipcc_0052,afolu,Biobío,executed,,,390.0,390.0,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1197538,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,35.0,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1252676,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,6.4,6.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1230174,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,197.8,197.8,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1230100,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,56.8,56.8,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1228194,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,20.8,20.8,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1188918,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,213.8,213.8,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1199478,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,302.5,302.5,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1217482,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,10.7,10.7,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1223005,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,15.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
